Date and Time,End Time,Duration (min),Activity,Quantity,Extra data,Text,Notes,Caregiver
9/27/2020 19:40,,,Bottle,3.5,Milk,Baby B drank 3.5 oz of milk,,Mom
9/27/2020 19:32,,,Diaper,,Wet,Baby B had a wet diaper (small),,Mom
9/27/2020 19:20,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/27/2020 18:14,9/27/2020 18:56,42,Sleep,,,Baby B napped (42m),,Mom
9/27/2020 17:19,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (small, green)",,Mom
9/27/2020 16:58,9/27/2020 17:09,11,Nursing,,,Baby B nursed (11m right),,Mom
9/27/2020 15:30,9/27/2020 16:57,87,Sleep,,,Baby B slept (1h27m),,Mom
9/27/2020 15:11,9/27/2020 15:24,12,Pumping,4,oz,4 oz Expressed (12m),,Mom
9/27/2020 15:07,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, medium)",,Mom
9/27/2020 14:24,9/27/2020 15:08,43,Bottle,4.5,Milk,Baby B drank 4.5 oz of milk (43m),,Dad
9/27/2020 12:30,9/27/2020 14:05,95,Sleep,,,Baby B slept (1h35m),,Dad
9/27/2020 12:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/27/2020 11:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/27/2020 11:30,9/27/2020 12:00,22,Nursing,,,"Baby B nursed (11m left, 11m right)",,Mom
9/27/2020 10:20,9/27/2020 11:27,67,Sleep,,,Baby B slept (1h07m),,Dad
9/27/2020 10:34,,,Pumping,3.5,oz,3.5 oz Expressed,,Mom
9/27/2020 9:55,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
9/27/2020 9:40,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/27/2020 9:12,9/27/2020 9:41,17,Nursing,,,"Baby B nursed (11m right, 6m left)",,Mom
9/27/2020 6:35,9/27/2020 9:07,133,Sleep,,,Baby B slept (2h13m),,Dad
9/27/2020 6:07,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/27/2020 5:52,9/27/2020 6:17,14,Nursing,,,"Baby B nursed (8m left, 6m right)",,Mom
9/27/2020 2:29,9/27/2020 5:52,199,Sleep,,,Baby B slept (3h19m),,Mom
9/27/2020 2:29,9/27/2020 5:40,187,Sleep,,,Baby B slept (3h07m),,Dad
9/27/2020 2:24,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/27/2020 1:58,9/27/2020 2:23,15,Nursing,,,"Baby B nursed (8m left, 7m right)",,Mom
9/26/2020 19:34,9/27/2020 1:56,382,Sleep,,,Baby B slept (6h22m),,Mom
9/26/2020 19:19,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/26/2020 18:56,9/26/2020 19:16,16,Nursing,,,"Baby B nursed (10m right, 6m left)",,Mom
9/26/2020 18:42,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
9/26/2020 16:49,9/26/2020 18:29,80,Sleep,,,Baby B napped (1h20m),,Mom
9/26/2020 16:10,9/26/2020 16:30,20,Bottle,3,Milk,Baby B drank 3 oz of milk (20m),,Mom
9/26/2020 14:47,9/26/2020 16:07,80,Sleep,,,Baby B napped (1h20m),,Mom
9/26/2020 14:47,9/26/2020 15:57,70,Sleep,,,Baby B slept (1h10m),,Dad
9/26/2020 14:02,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
9/26/2020 13:45,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/26/2020 13:06,9/26/2020 13:30,21,Nursing,,,"Baby B nursed (9m right, 12m left)",,Mom
9/26/2020 11:41,9/26/2020 13:04,63,Sleep,,,Baby B slept (1h03m),,Dad
9/26/2020 10:36,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (small),,Dad
9/26/2020 10:02,9/26/2020 10:27,25,Nursing,,,"Baby B nursed (16m left, 9m right)",,Dad
9/26/2020 8:29,9/26/2020 10:02,92,Sleep,,,Baby B slept (1h32m),,Dad
9/26/2020 9:00,,,Pumping,5,oz,5 oz Expressed,,Mom
9/26/2020 7:40,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/26/2020 7:19,9/26/2020 7:38,15,Nursing,,,"Baby B nursed (10m right, 5m left)",,Mom
9/26/2020 5:16,9/26/2020 7:06,110,Sleep,,,Baby B slept (1h50m),,Dad
9/26/2020 4:59,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/26/2020 4:38,9/26/2020 5:05,14,Nursing,,,"Baby B nursed (7m left, 7m right)",,Mom
9/25/2020 21:06,9/26/2020 4:35,448,Sleep,,,Baby B slept (7h28m),,Dad
9/25/2020 20:47,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/25/2020 19:45,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (medium, green)",,Mom
9/25/2020 19:22,9/25/2020 19:43,18,Nursing,,,"Baby B nursed (9m right, 9m left)",,Mom
9/25/2020 17:44,9/25/2020 18:17,32,Sleep,,,Baby B slept (32m),,Mom
9/25/2020 17:10,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/25/2020 16:20,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/25/2020 16:12,9/25/2020 16:32,18,Nursing,,,"Baby B nursed (10m left, 8m right)",,Mom
9/25/2020 15:09,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/25/2020 13:21,9/25/2020 14:56,95,Sleep,,,Baby B napped (1h35m),,Mom
9/25/2020 13:08,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/25/2020 12:39,9/25/2020 12:59,17,Nursing,,,"Baby B nursed (10m right, 8m left)",,Mom
9/25/2020 12:24,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
9/25/2020 11:10,9/25/2020 11:51,30,Sleep,,,Baby B napped (30m),,Mom
9/25/2020 10:34,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/25/2020 9:59,9/25/2020 10:25,23,Nursing,,,"Baby B nursed (11m left, 11m right)",,Mom
9/25/2020 8:01,9/25/2020 9:56,92,Sleep,,,Baby B napped (1h32m),,Mom
9/25/2020 7:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/25/2020 6:56,9/25/2020 7:24,23,Nursing,,,"Baby B nursed (12m right, 11m left)",,Mom
9/25/2020 3:33,9/25/2020 6:55,202,Sleep,,,Baby B slept (3h22m),,Mom
9/25/2020 3:09,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/25/2020 2:46,9/25/2020 3:22,23,Nursing,,,"Baby B nursed (9m left, 14m right)",,Mom
9/24/2020 19:47,9/25/2020 2:45,417,Sleep,,,Baby B slept (6h57m),,Mom
9/24/2020 19:47,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
9/24/2020 19:06,9/24/2020 19:35,29,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk (29m),,Dad
9/24/2020 18:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/24/2020 17:32,9/24/2020 18:11,25,Sleep,,,Baby B slept (25m),,Dad
9/24/2020 16:25,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/24/2020 16:09,9/24/2020 16:34,19,Nursing,,,"Baby B nursed (10m left, 9m right)",,Mom
9/24/2020 14:17,9/24/2020 16:06,78,Sleep,,,Baby B napped (1h18m),,Mom
9/24/2020 13:25,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
9/24/2020 13:00,9/24/2020 13:30,22,Nursing,,,"Baby B nursed (17m right, 5m left)",,Mom
9/24/2020 11:12,9/24/2020 12:54,102,Sleep,,,Baby B slept (1h42m),,Mom
9/24/2020 10:31,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/24/2020 10:06,9/24/2020 10:39,26,Nursing,,,"Baby B nursed (18m left, 9m right)",,Mom
9/24/2020 8:22,9/24/2020 10:02,73,Sleep,,,Baby B slept (1h13m),,Mom
9/24/2020 8:05,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/24/2020 7:56,,,Pumping,4.5,oz,4.5 oz Expressed,,Mom
9/24/2020 7:21,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Mom
9/24/2020 6:56,9/24/2020 7:29,22,Nursing,,,"Baby B nursed (15m right, 7m left)",,Mom
9/24/2020 4:21,9/24/2020 6:55,154,Sleep,,,Baby B slept (2h34m),,Mom
9/24/2020 4:10,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/24/2020 3:50,9/24/2020 4:13,14,Nursing,,,"Baby B nursed (9m left, 5m right)",,Mom
9/24/2020 0:28,9/24/2020 3:49,201,Sleep,,,Baby B slept (3h21m),,Dad
9/24/2020 0:03,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/23/2020 20:35,9/23/2020 23:41,186,Sleep,,,Baby B slept (3h06m),,Dad
9/23/2020 23:41,9/24/2020 0:20,27,Nursing,,,"Baby B nursed (7m left, 19m right)",,Mom
9/23/2020 19:13,9/23/2020 19:23,10,Pumping,3.5,oz,"3.5 oz Expressed (2L, 1.5R) (10m)",,Mom
9/23/2020 19:06,9/23/2020 19:36,30,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk (30m),,Dad
9/23/2020 19:00,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/23/2020 17:10,9/23/2020 18:25,60,Sleep,,,Baby B slept (1h),,Dad
9/23/2020 16:33,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/23/2020 16:08,9/23/2020 16:25,9,Nursing,,,Baby B nursed (9m right),,Mom
9/23/2020 15:01,9/23/2020 15:26,25,Sleep,,,Baby B napped (25m),,Mom
9/23/2020 13:37,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/23/2020 13:22,9/23/2020 13:49,22,Nursing,,,"Baby B nursed (9m left, 13m right)",,Mom
9/23/2020 11:14,9/23/2020 13:19,107,Sleep,,,Baby B napped (1h47m),,Mom
9/23/2020 10:38,,,Diaper,,Wet,Baby B had a wet diaper (large),,Mom
9/23/2020 10:16,9/23/2020 10:48,25,Nursing,,,"Baby B nursed (15m right, 10m left)",,Mom
9/23/2020 8:41,9/23/2020 10:11,69,Sleep,,,Baby B napped (1h09m),,Mom
9/23/2020 8:45,9/23/2020 12:55,250,Pumping,5,oz,5 oz Expressed (4h10m),,Mom
9/23/2020 7:41,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
9/23/2020 7:24,9/23/2020 7:48,15,Nursing,,,"Baby B nursed (8m left, 7m right)",,Mom
9/23/2020 3:40,9/23/2020 7:23,223,Sleep,,,Baby B slept (3h43m),,Mom
9/23/2020 3:30,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/23/2020 3:11,9/23/2020 3:38,20,Nursing,,,"Baby B nursed (13m right, 6m left)",,Mom
9/22/2020 23:03,9/23/2020 3:09,246,Sleep,,,Baby B slept (4h06m),,Dad
9/22/2020 22:59,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/22/2020 20:45,9/22/2020 22:39,114,Sleep,,,Baby B slept (1h54m),,Mom
9/22/2020 22:37,9/22/2020 22:58,15,Nursing,,,"Baby B nursed (14m left, 1m right)",,Mom
9/22/2020 20:37,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/22/2020 19:51,9/22/2020 20:04,10,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk (10m),,Mom
9/22/2020 19:08,9/22/2020 19:13,5,Nursing,,,Baby B nursed (5m right),,Mom
9/22/2020 17:43,9/22/2020 18:17,34,Sleep,,,Baby B napped (34m),,Mom
9/22/2020 16:50,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/22/2020 14:12,9/22/2020 16:32,140,Sleep,,,Baby B napped (2h20m),,Mom
9/22/2020 16:30,9/22/2020 17:05,24,Nursing,,,"Baby B nursed (12m left, 12m right)",,Mom
9/22/2020 14:10,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/22/2020 13:24,9/22/2020 13:54,25,Nursing,,,"Baby B nursed (15m right, 11m left)",,Mom
9/22/2020 12:52,9/22/2020 13:16,24,Sleep,,,Baby B napped (24m),,Mom
9/22/2020 11:20,9/22/2020 11:40,20,Sleep,,,Baby B napped (20m),,Mom
9/22/2020 10:35,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/22/2020 10:17,9/22/2020 10:44,17,Nursing,,,"Baby B nursed (9m left, 8m right)",,Mom
9/22/2020 9:02,9/22/2020 9:54,46,Sleep,,,Baby B slept (46m),,Dad
9/22/2020 8:16,9/22/2020 8:53,37,Sleep,,,Baby B slept (37m),,Dad
9/22/2020 7:18,9/22/2020 7:45,18,Nursing,,,"Baby B nursed (10m right, 8m left)",,Mom
9/22/2020 5:39,9/22/2020 7:10,72,Sleep,,,Baby B slept (1h12m),,Mom
9/22/2020 7:02,9/22/2020 7:10,8,Sleep,,,Baby B slept (8m),,Dad
9/22/2020 5:39,9/22/2020 6:43,65,Sleep,,,Baby B slept (1h05m),,Dad
9/22/2020 5:16,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/22/2020 4:54,9/22/2020 5:27,23,Nursing,,,"Baby B nursed (9m left, 14m right)",,Mom
9/22/2020 0:41,9/22/2020 4:41,240,Sleep,,,Baby B slept (4h),,Dad
9/22/2020 0:16,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/21/2020 23:50,9/22/2020 0:25,25,Nursing,,,"Baby B nursed (14m left, 11m right)",,Mom
9/21/2020 20:26,9/21/2020 23:49,203,Sleep,,,Baby B slept (3h23m),,Dad
9/21/2020 19:33,9/21/2020 19:52,11,Nursing,,,"Baby B nursed (6m left, 5m right)",,Mom
9/21/2020 19:10,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/21/2020 18:26,9/21/2020 19:10,44,Sleep,,,Baby B slept (44m),,Mom
9/21/2020 17:21,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/21/2020 17:21,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/21/2020 16:57,9/21/2020 17:36,29,Nursing,,,"Baby B nursed (15m right, 14m left)",,Mom
9/21/2020 14:50,9/21/2020 16:56,126,Sleep,,,Baby B slept (2h06m),,Mom
9/21/2020 15:26,9/21/2020 16:16,50,Sleep,,,Baby B slept (50m),,Dad
9/21/2020 14:20,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/21/2020 13:54,9/21/2020 14:49,41,Nursing,,,"Baby B nursed (16m left, 25m right)",,Mom
9/21/2020 11:44,9/21/2020 13:46,122,Sleep,,,Baby B slept (2h02m),,Mom
9/21/2020 12:38,9/21/2020 12:49,10,Pumping,6,oz,"6 oz Expressed (3L, 3R) (10m)",,Mom
9/21/2020 11:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/21/2020 10:52,9/21/2020 11:02,10,Bottle,2.5,Milk,Baby B drank 2.5 oz of milk (10m),,Mom
9/21/2020 8:51,,,Diaper,,Poopy,Baby B had a poopy diaper (medium),,Dad
9/21/2020 8:16,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/21/2020 7:54,9/21/2020 8:26,26,Nursing,,,"Baby B nursed (16m right, 10m left)",,Mom
9/21/2020 4:53,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
9/21/2020 4:30,9/21/2020 5:06,22,Nursing,,,"Baby B nursed (7m left, 14m right)",,Mom
9/21/2020 0:13,,,Diaper,,Wet,Baby B had a wet diaper (large),,Dad
9/20/2020 23:42,9/21/2020 0:06,14,Nursing,,,"Baby B nursed (9m left, 5m right)",,Mom
9/20/2020 19:48,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
9/20/2020 19:26,9/20/2020 19:49,16,Nursing,,,"Baby B nursed (9m left, 7m right)",,Mom
9/20/2020 16:58,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
9/20/2020 16:22,9/20/2020 16:48,22,Bottle,4,Milk,Baby B drank 4 oz of milk (22m),,Dad
9/20/2020 14:00,,,Pumping,4,oz,4 oz Expressed,,Mom
9/20/2020 13:40,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Dad
9/20/2020 13:17,9/20/2020 13:47,21,Nursing,,,"Baby B nursed (13m right, 7m left)",,Mom
9/20/2020 10:36,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
9/20/2020 10:08,9/20/2020 10:48,25,Nursing,,,"Baby B nursed (8m left, 17m right)",,Mom
9/20/2020 7:20,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (small),,Mom
9/20/2020 6:58,9/20/2020 7:26,21,Nursing,,,"Baby B nursed (14m right, 7m left)",,Mom
9/20/2020 4:12,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/20/2020 3:50,9/20/2020 4:15,15,Nursing,,,"Baby B nursed (11m left, 4m right)",,Mom
9/20/2020 0:05,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/19/2020 23:14,9/19/2020 23:52,27,Nursing,,,"Baby B nursed (12m left, 15m right)",,Mom
9/19/2020 19:01,9/19/2020 19:10,9,Nursing,,,Baby B nursed (9m right),,Mom
9/19/2020 17:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/19/2020 17:13,9/19/2020 17:46,28,Nursing,,,"Baby B nursed (17m left, 12m right)",,Mom
9/19/2020 14:56,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (small),,Mom
9/19/2020 14:19,9/19/2020 14:46,22,Nursing,,,"Baby B nursed (15m right, 8m left)",,Mom
9/19/2020 12:50,,,Pumping,5,oz,5 oz Expressed,,Mom
9/19/2020 12:40,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/19/2020 11:59,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/19/2020 11:41,9/19/2020 12:18,30,Nursing,,,"Baby B nursed (13m left, 17m right)",,Mom
9/19/2020 9:10,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, medium)",,Mom
9/19/2020 8:44,9/19/2020 9:01,18,Nursing,,,Baby B nursed (17m right),,Mom
9/19/2020 5:01,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/19/2020 4:43,9/19/2020 5:03,10,Nursing,,,"Baby B nursed (7m left, 3m right)",,Mom
9/19/2020 1:43,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/19/2020 1:18,9/19/2020 1:55,30,Nursing,,,"Baby B nursed (13m left, 17m right)",,Mom
9/18/2020 21:38,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/18/2020 21:13,9/18/2020 21:35,15,Nursing,,,Baby B nursed (15m right),,Mom
9/18/2020 16:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/18/2020 16:04,9/18/2020 16:36,26,Nursing,,,"Baby B nursed (11m left, 15m right)",,Mom
9/18/2020 13:57,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/18/2020 13:17,9/18/2020 13:57,32,Nursing,,,"Baby B nursed (17m right, 15m left)",,Mom
9/18/2020 11:43,9/18/2020 11:53,10,Pumping,5,oz,5 oz Expressed (10m),,Mom
9/18/2020 10:48,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/18/2020 10:15,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/18/2020 9:59,9/18/2020 10:38,30,Nursing,,,"Baby B nursed (16m left, 14m right)",,Mom
9/18/2020 7:22,,,Diaper,,Wet,Baby B had a wet diaper (large),,Mom
9/18/2020 6:42,9/18/2020 7:12,22,Nursing,,,"Baby B nursed (18m right, 4m left)",,Mom
9/18/2020 3:45,,,Diaper,,Wet,Baby B had a wet diaper (large),,Dad
9/18/2020 3:25,9/18/2020 3:54,22,Nursing,,,"Baby B nursed (10m left, 12m right)",,Mom
9/18/2020 0:20,,,Diaper,,Poopy+Wet,"Baby B had a poopy and wet diaper (leak, large)",,Mom
9/17/2020 23:45,9/18/2020 0:11,15,Nursing,,,Baby B nursed (15m right),,Mom
9/17/2020 19:32,9/17/2020 19:42,10,Nursing,,,"Baby B nursed (6m left, 4m right)",,Mom
9/17/2020 17:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/17/2020 17:14,9/17/2020 17:34,17,Nursing,,,"Baby B nursed (11m right, 7m left)",,Mom
9/17/2020 15:09,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/17/2020 14:33,9/17/2020 15:14,41,Nursing,,,"Baby B nursed (21m left, 20m right)",,Mom
9/17/2020 12:12,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/17/2020 11:20,9/17/2020 12:12,51,Bottle,3,Milk,Baby B drank 3 oz of milk (51m),,Dad
9/17/2020 10:58,,,Pumping,5,oz,5 oz Expressed,,Mom
9/17/2020 9:40,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/17/2020 8:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (large),,Mom
9/17/2020 8:24,9/17/2020 9:03,24,Nursing,,,"Baby B nursed (15m right, 9m left)",,Mom
9/17/2020 5:04,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/17/2020 4:46,9/17/2020 5:17,22,Nursing,,,"Baby B nursed (10m left, 12m right)",,Mom
9/17/2020 2:08,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/17/2020 1:52,9/17/2020 2:08,16,Nursing,,,"Baby B nursed (7m left, 9m right)",,Mom
9/16/2020 21:20,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/16/2020 21:01,9/16/2020 21:29,21,Nursing,,,"Baby B nursed (10m left, 11m right)",,Mom
9/16/2020 17:22,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/16/2020 17:04,9/16/2020 17:42,28,Nursing,,,"Baby B nursed (19m right, 9m left)",,Mom
9/16/2020 14:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/16/2020 14:01,9/16/2020 14:25,24,Bottle,3,Milk,Baby B drank 3 oz of milk (24m),,Dad
9/16/2020 12:42,,,Weight,8.62,lbs,Baby B's weight: 8 lbs 10 oz,,Mom
9/16/2020 11:48,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/16/2020 11:03,9/16/2020 11:41,35,Nursing,,,"Baby B nursed (17m left, 18m right)",,Mom
9/16/2020 9:05,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/16/2020 8:45,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/16/2020 8:26,9/16/2020 8:53,26,Nursing,,,"Baby B nursed (8m left, 18m right)",,Mom
9/16/2020 8:00,9/16/2020 8:10,10,Pumping,4.5,oz,4.5 oz Expressed (10m),,Mom
9/16/2020 5:42,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/16/2020 5:25,9/16/2020 5:54,22,Nursing,,,"Baby B nursed (9m left, 13m right)",,Mom
9/16/2020 0:48,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/16/2020 0:25,9/16/2020 0:57,21,Nursing,,,"Baby B nursed (13m right, 8m left)",,Mom
9/15/2020 20:28,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/15/2020 20:08,9/15/2020 20:17,8,Nursing,,,Baby B nursed (8m left),,Mom
9/15/2020 17:38,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/15/2020 17:11,9/15/2020 17:49,31,Nursing,,,"Baby B nursed (16m right, 16m left)",,Mom
9/15/2020 14:34,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/15/2020 14:11,9/15/2020 14:54,37,Nursing,,,"Baby B nursed (17m left, 20m right)",,Mom
9/15/2020 12:06,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/15/2020 11:30,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/15/2020 11:08,9/15/2020 11:37,23,Nursing,,,"Baby B nursed (14m right, 9m left)",,Mom
9/15/2020 10:04,9/15/2020 10:14,10,Pumping,4.5,oz,4.5 oz Expressed (10m),,Mom
9/15/2020 9:03,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/15/2020 8:27,9/15/2020 8:58,23,Nursing,,,"Baby B nursed (11m left, 12m right)",,Mom
9/15/2020 5:36,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Dad
9/15/2020 5:15,9/15/2020 5:42,15,Nursing,,,"Baby B nursed (12m right, 2m left)",,Mom
9/15/2020 1:53,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/15/2020 1:25,9/15/2020 2:00,25,Nursing,,,"Baby B nursed (12m left, 13m right)",,Mom
9/14/2020 20:39,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/14/2020 19:56,9/14/2020 20:24,18,Nursing,,,Baby B nursed (18m right),,Mom
9/14/2020 18:03,9/14/2020 18:56,9,Nursing,,,"Baby B nursed (5m left, 4m right)",,Mom
9/14/2020 15:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/14/2020 14:59,9/14/2020 15:31,32,Bottle,2,Milk,Baby B drank 2 oz of milk (32m),,Dad
9/14/2020 12:38,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/14/2020 11:55,9/14/2020 12:25,20,Nursing,,,"Baby B nursed (15m right, 5m left)",,Mom
9/14/2020 9:10,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/14/2020 8:55,9/14/2020 9:37,36,Nursing,,,"Baby B nursed (11m left, 24m right)",,Mom
9/14/2020 7:30,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Mom
9/14/2020 6:35,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/14/2020 6:10,9/14/2020 6:45,28,Nursing,,,"Baby B nursed (15m right, 13m left)",,Mom
9/14/2020 3:05,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/14/2020 2:32,9/14/2020 3:16,31,Nursing,,,"Baby B nursed (13m right, 18m left)",,Mom
9/14/2020 0:02,,,Diaper,,Poopy+Wet,Baby B had a poopy and wet diaper (medium),,Dad
9/13/2020 23:46,9/13/2020 23:51,6,Nursing,,,Baby B nursed (5m left),,Mom
9/13/2020 21:49,,,Diaper,,Wet,Baby B had a wet diaper (medium),,Mom
9/13/2020 21:21,9/13/2020 21:37,17,Nursing,,,Baby B nursed (17m right),,Mom
